itemId,status,created,lastModif,Datos Publicación -- 737,Usuario -- 739,Reconocimiento o Afiliacion -- 751,Estado -- 741,Título -- 742,Autores -- 743,Lineas Involucradas -- 745,DOI -- 746,Código ISSN / ISBN -- 747,Nombre Journal -- 748,Ubicación en Línea -- 749,Año de Publicación -- 750,PARTICIPACION -- 753,FONDOS que aportaron a la publicación -- 754,% aportado por FONDAP -- 755,% aportado por FONDECYT -- 756,% aportado por FONDEF -- 757,% aportado por BASAL -- 758,% aportado por ICM -- 759,% aportado por Otro (indicar) -- 760,Adjunta la Publicación -- 763,Abstract -- 764,Revisión INTERNA -- 738,Periodo -- 752,Líneas Involucradas antiguas -- 744
5131,o,09/07/18 21:00,04/04/19 11:43,,lfarias,SI,Publicadas,Temporal dynamics of dissolved inorganic nitrogen (DIN) in the aphotic layer of a coastal upwelling system with variable dissolved oxygen,"Farías, L., Faúndez, J., Sanhueza-Guevara, S.",:Coastal Zones,10.1016/j.jmarsys.2018.06.001,0924-7963,Journal of Marine Systems,https://linkinghub.elsevier.com/retrieve/pii/S0924796317302075,2018.0,:Investigadores ,,30,70,0,0,0,0,4405,"Dissolved O2 (DO) concentration is critical to determining ecosystem functions such as organic matter respiration, which can favor fixed nitrogen loss and the accumulation of compounds such as NH4+. This dynamic is observed in central Chile's coastal upwelling system (36 °S), which presents seasonally O2 deficient waters and high biological productivity. Temporal dynamics for dissolved inorganic nitrogen (DIN: NO3−, NO2− and NH4+) are analyzed based on a ten year time series of monthly measurements of DO and DIN and a three year record of absolute DIN uptake rates (ρDIN), respective turnover rates (νDIN), and O2 utilization rates (OUR). Observed O2 deficit gradually increases from hypoxia to near anoxia as the system becomes more productive, favoring the accumulation of NO2− and NH4+. Three temporal phases within the aphotic layer were distinguished: (I) DO > 62 μmol L−1 (May to August), (II) 5 < DO < 62 μmol L−1 (September to December) and (III) DO < 5 μmol L−1 (January to April). From phase I to III, DO and NO3− inventories decreased by eight and two times, respectively, while NH4+ and NO2 inventories increased two- and five-fold, respectively. Uptake rates for NH4+ varied from 0.23 to 450 nmol N L−1 d−1 and from 1.42 to 184 nmol N L−1 d−1 for NO3−. Notably, integrated ρNH4+ increased during phase III, generating a NH4+ turnover time of 12–29 days; whereas integrated ρNO3− peaked during phase II, and removed the NO3− pool over an extended turnover time (>820 days). Integrated OUR gradually increased from phase I to III (from 225 to 422 mmol m−2 d−1), with DO pools replenished over 2.3 to 26 days. NH4+ regeneration rates ranged from 34 to 62 mmol m−2 d−1 and NH4+ pools were replenished within a few days. Variation in DO, which regulates N cycling, may explain the accumulation of N-species within the aphotic layer. Observed trends could be extrapolated to scenarios of upwelling-favorable winds, eutrophication and hypoxia.",en zotero,REPORTADA 2018,
5132,o,09/07/18 21:00,10/07/18 12:21,,mosses,SI,Publicadas,VEIN v0.2.2: an R package for bottom–up vehicular emissions inventories,"Ibarra-Espinosa, S., Ynoue, R., O&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;#039;ullivan, S., Pebesma, E., Andrade, M., Osses, M.",:Cities,10.5194/gmd-11-2209-2018,1991-9603,Geoscientific Model Development,https://www.geosci-model-dev.net/11/2209/2018/,2018.0,:Investigadores ,,0,0,0,0,0,100,4406,". Emission inventories are the quantification of pollutants%%%from different sources. They provide important information%%%not only for climate and weather studies but also for%%%urban planning and environmental health protection. We developed%%%an open-source model (called Vehicular Emissions%%%Inventory – VEIN v0.2.2) that provides high-resolution vehicular%%%emissions inventories for different fields of studies.%%%We focused on vehicular sources at street and hourly levels%%%due to the current lack of information about these sources,%%%mainly in developing countries.%%%The type of emissions covered by VEIN are exhaust (hot%%%and cold) and evaporative considering the deterioration of%%%the factors. VEIN also performs speciation and incorporates%%%functions to generate and spatially allocate emissions%%%databases. It allows users to load their own emission factors,%%%but it also provides emission factors from the road transport%%%model (Copert), the United States Environmental Protection%%%Agency (EPA) and Brazilian databases. The VEIN model%%%reads, distributes by age of use and extrapolates hourly traffic%%%data, and it estimates emissions hourly and spatially. Based%%%on our knowledge, VEIN is the first bottom–up vehicle emissions%%%software that allows input to the WRF-Chem model.%%%Therefore, the VEIN model provides an important, easy and%%%fast way of elaborating or analyzing vehicular emissions inventories%%%under different scenarios. The VEIN results can be%%%used as an input for atmospheric models, health studies, air%%%quality standardizations and decision making.",en zotero,REPORTADA 2018,
5224,o,10/07/18 21:00,04/04/19 11:43,,asepulveda,NO,Publicadas,Synthesizing redox biogeochemistry at aquatic interfaces,"Lau, M., Niederdorfer, R., Sepulveda-Jauregui, A., Hupfer, M.",:Land Use Change,10.1016/j.limno.2017.08.001,0075-9511,Limnologica,https://linkinghub.elsevier.com/retrieve/pii/S0075951116300494,2018.0,:Investigadores ,,,,,,,,,"The exchange of matter and energy between confined components of aquatic ecosystems requires the passage through their interfaces. This passage is characterized by rapid changes in physical, chemical and biological conditions and often triggers chemical transformations that involve the exchange of electrons: redox reactions.%%%%%%Over the last decades, research in aquatic biogeochemistry has resulted in many new but conceptually isolated findings that, together, frame an emergent view on the overarching principles of aquatic redox processes. A thermodynamic assessment may reveal the maximum available energy from such redox reactions. However, this energy can rarely be released due to various morphological, ecological and kinetic constrains on the turnover reactions. As these constrains set the boundary conditions for aquatic ecosystem functioning, they deserve particular attention in freshwater research.%%%%%%Here, we illustrate how physical and structural traits shape a complex redox environment and how this environment ultimately exercises control on the inhabiting microbial community and its metabolism. This aquatic microbiome is the key entity of material turnover. At the same time, the biome possesses the capability to feed back on its environment by shaping the local redox conditions and sustain niche existences. We discuss current and emerging ideas of how microorganisms engineer their environment, affecting aquatic redox reactions. In total, we examine this feed-back cycling between the physical environment and its colonizing biome to encourage the reader to take on the redox perspective when analyzing processes at aquatic interfaces. Understanding electron fluxes on both temporal and spatial scales is essential for the overall comprehension of matter and energy fluxes through freshwater environments. We pinpoint the methodological frontiers that will need to be challenged in future studies of aquatic redox processes. An improved mechanistic understanding will be instrumental in estimating sink and source properties of aquatic ecosystems.",noack,REPORTADA 2018,
5225,o,10/07/18 21:00,11/07/18 10:43,,nhitschfeld,NO,Publicadas,Automatic classification of human sperm head morphology,"Chang, V., Heutte, L., Petitjean, C., Härtel, S., Hitschfeld, N.",:Cities,10.1016/j.compbiomed.2017.03.029,0010-4825,Computers in Biology and Medicine,http://linkinghub.elsevier.com/retrieve/pii/S0010482517300835,2017.0,:Investigadores ,,,,,,,,,"Background and objective: Infertility is a problem that affects up to 15% of couples worldwide with emotional and physiological implications and semen analysis is the first step in the evaluation of an infertile couple. Indeed the morphology of human sperm cells is considered to be a clinical tool dedicated to the fertility prognosis and serves, mainly, for making decisions regarding the options of assisted reproduction technologies. Therefore, a complete analysis of not only normal sperm but also abnormal sperm turns out to be critical in this context. This paper sets out to develop, implement and calibrate a novel methodology to characterize and classify sperm heads towards morphological sperm analysis. Our work is aimed at focusing on a depth analysis of abnormal sperm heads for fertility diagnosis, prognosis, reproductive toxicology, basic research or public health studies.%%%%%%Methods: We introduce a morphological characterization for human sperm heads based on shape measures. We also present a pipeline for sperm head classification, according to the last Laboratory Manual for the Examination and Processing of Human Semen of the World Health Organization (WHO). In this sense, we propose a two-stage classification scheme that permits to classify sperm heads among five different classes (one class for normal sperm heads and four classes for abnormal sperm heads) combining an ensemble strategy for feature selection and a cascade approach with several support vector machines dedicated to the verification of each class. We use Fisher's exact test to demonstrate that there is no statistically significant differences between our results and those achieved by domain experts.%%%%%%Results: Experimental evaluation shows that our two-stage classification scheme outperforms some state-of-the-art monolithic classifiers, exhibiting 58% of average accuracy. More interestingly, on the subset of data for which there is a total agreement between experts for the label of the samples, our system is able to provide 73% of average classification accuracy.%%%%%%Conclusions: We show that our system behaves like a human expert; therefore it can be used as a supplementary source for labeling new unknown data. However, as sperm head classification is still a challenging issue due to the uncertainty on the class label of each sperm head, with the consequent high degree of variability among domain experts, we conclude that there are still opportunities for further improvement in designing a more accurate system by investigating other feature extraction methods and classification schemes.",noack,REPORTADA 2018,
5226,o,10/07/18 21:00,11/07/18 10:52,,jbarichivich,NO,Publicadas,Was the extreme Northern Hemisphere greening in 2015 predictable?,"Bastos, A., Ciais, P., Park, T., Zscheischler, J., Yue, C., Barichivich, J., Myneni, R. B., Peng, S., Piao, S., Zhu, Z.",:Land Use Change,10.1088/1748-9326/aa67b5,1748-9326,Environmental Research Letters,http://stacks.iop.org/1748-9326/12/i=4/a=044016?key=crossref.d47dbd15e4c7d13e749efa70dd64208d,2017.0,:Postdoc ,,,,,,,,,"The year 2015 was, at the time, the warmest since 1880, and many regions in the Northern Hemisphere (NH) registered record breaking annual temperatures. Simultaneously, a remarkable and widespread growing season greening was observed over most of the NH in the record from the Moderate Resolution Imaging Spectroradiometer (MODIS) normalized difference vegetation index (NDVI). While the response of vegetation to climate change (i.e. the long term trend) is assumed to be predictable, it is still unclear whether it is also possible to predict the interannual variability in vegetation activity.%%%%%%Here, we evaluate whether the unprecedented magnitude and extent of the greening observed in 2015 corresponds to an expected response to the 2015 climate anomaly, or to a change in the sensitivity of NH vegetation to climate. We decompose NDVI into the long-term and interannual variability components, and find that the Pacific Decadal Oscillation (PDO) and the Atlantic Multidecadal Oscillation (AMO) explain about half of NDVI interannual variability. This response is in addition to the long-term temperature and human-induced greening trend. We use a simple statistical approach to predict the NDVI anomaly in 2015, using the PDO and AMO states as predictors for interannual variability, and temperature and precipitation trends for the long-term component.%%%%%%We show that the 2015 anomaly can be predicted as an expected vegetation response to temperature and water-availability associated with the very strong state of the PDO in 2015. The link found between climate variability patterns and vegetation activity should contribute to increase the predictability of carbon-cycle processes at interannual time-scales, which may be relevant, for instance, for optimizing land-management strategies.",noack,REPORTADA 2018,
5227,o,10/07/18 21:00,11/07/18 10:57,,nhitschfeld,NO,Publicadas,Gold-standard for computer-assisted morphological sperm analysis,"Chang, V., Garcia, A., Hitschfeld, N., Härtel, S.",:Cities,10.1016/j.compbiomed.2017.03.004,0010-4825,Computers in Biology and Medicine,http://linkinghub.elsevier.com/retrieve/pii/S0010482517300525,2017.0,:Investigadores ,,,,,,,,,"BACKGROUND AND OBJECTIVE:%%%Published algorithms for classification of human sperm heads are based on relatively small image databases that are not open to the public, and thus no direct comparison is available for competing methods. We describe a gold-standard for morphological sperm analysis (SCIAN-MorphoSpermGS), a dataset of sperm head images with expert-classification labels in one of the following classes: normal, tapered, pyriform, small or amorphous. This gold-standard is for evaluating and comparing known techniques and future improvements to present approaches for classification of human sperm heads for semen analysis. Although this paper does not provide a computational tool for morphological sperm analysis, we present a set of experiments for comparing sperm head description and classification common techniques. This classification base-line is aimed to be used as a reference for future improvements to present approaches for human sperm head classification.%%%%%%METHODS:%%%The gold-standard provides a label for each sperm head, which is achieved by majority voting among experts. The classification base-line compares four supervised learning methods (1- Nearest Neighbor, naive Bayes, decision trees and Support Vector Machine (SVM)) and three shape-based descriptors (Hu moments, Zernike moments and Fourier descriptors), reporting the accuracy and the true positive rate for each experiment. We used Fleiss' Kappa Coefficient to evaluate the inter-expert agreement and Fisher's exact test for inter-expert variability and statistical significant differences between descriptors and learning techniques.%%%%%%RESULTS:%%%Our results confirm the high degree of inter-expert variability in the morphological sperm analysis. Regarding the classification base line, we show that none of the standard descriptors or classification approaches is best suitable for tackling the problem of sperm head classification. We discovered that the correct classification rate was highly variable when trying to discriminate among non-normal sperm heads. By using the Fourier descriptor and SVM, we achieved the best mean correct classification: only 49%.%%%%%%CONCLUSIONS:%%%We conclude that the SCIAN-MorphoSpermGS will provide a standard tool for evaluation of characterization and classification approaches for human sperm heads. Indeed, there is a clear need for a specific shape-based descriptor for human sperm heads and a specific classification approach to tackle the problem of high variability within subcategories of abnormal sperm cells.",noack,REPORTADA 2018,
5228,o,10/07/18 21:00,04/04/19 11:43,,asepulveda,NO,Publicadas,A fast and sensitive method for the continuous in situ determination of dissolved methane and its d13C-isotope ratio in surface waters,"Hartmann, J. F., Gentz, T., Schiller, A., Greule, M., Grossart, H., Ionescu, D., Keppler, F., Martinez-Cruz, K., Sepulveda-Jauregui, A., Isenbeck-Schröter, M. ",:Land Use Change,10.1002/lom3.10244,1541-5856,Limnology and Oceanography: Methods,http://doi.wiley.com/10.1002/lom3.10244,2018.0,:Investigadores ,,,,,,,,,"A fast and sensitive method for the continuous determination of methane (CH4) and its stable carbon isotopic values (δ13C‐CH4) in surface waters was developed by applying a vacuum to a gas/liquid exchange membrane and measuring the extracted gases by a portable cavity ring‐down spectroscopy analyser (M‐CRDS). The M‐CRDS was calibrated and characterized for CH4 concentration and δ13C‐CH4 with synthetic water standards. The detection limit of the M‐CRDS for the simultaneous determination of CH4 and δ13C‐CH4 is 3.6 nmol L−1 CH4. A measurement precision of CH4 concentrations and δ13C‐CH4 in the range of 1.1%, respectively, 1.7‰ (1σ) and accuracy (1.3%, respectively, 0.8‰ [1σ]) was achieved for single measurements and averaging times of 10 min. The response time τ of 57 ± 5 s allow determination of δ13C‐CH4 values more than twice as fast than other methods. The demonstrated M‐CRDS method was applied and tested for Lake Stechlin (Germany) and compared with the headspace‐gas chromatography and fast membrane CH4 concentration methods. Maximum CH4 concentrations (577 nmol L−1) and lightest δ13C‐CH4 (−35.2‰) were found around the thermocline in depth profile measurements. The M‐CRDS‐method was in good agreement with other methods. Temporal variations in CH4 concentration and δ13C‐CH4 obtained in 24 h measurements indicate either local methane production/oxidation or physical variations in the thermocline. Therefore, these results illustrate the need of fast and sensitive analyses to achieve a better understanding of different mechanisms and pathways of CH4 formation in aquatic environments.",noack,REPORTADA 2018,
5231,o,10/07/18 21:00,03/08/18 09:36,,nhitschfeld,NO,Publicadas,Competitiveness of a Non-linear Block-space GPU Thread Map for Simplex Domains,"Navarro, C., Vernier, M., Hitschfeld, N., Bustos, B.",:Cities,10.1109/TPDS.2018.2849705,1045-9219,IEEE Transactions on Parallel and Distributed Systems,https://ieeexplore.ieee.org/document/8392762/,2018.0,:Investigadores ,,,,,,,,,"This work presents and studies the efficiency problem of mapping GPU threads onto simplex domains. A non-linear map λ(ω) is formulated based on a block-space enumeration principle that reduces the number of thread-blocks by a factor of approximately 2× and 6× for 2-simplex and 3-simplex domains, respectively, when compared to the standard approach. Performance results show that λ(ω) is competitive and even the fastest map when ran in recent GPU architectures such as the Tesla V100, where it reaches up to 1.5× of speedup in 2-simplex tests. In 3-simplex tests, it reaches up to 2.3× of speedup for small workloads and up to 1.25× for larger ones. The results obtained make λ(ω) a useful GPU optimization technique with applications on parallel problems that define all-pairs, all-triplets or nearest neighbors interactions in a 2-simplex or 3-simplex domain.",noack,REPORTADA 2018,
5234,o,04/04/19 11:43,04/04/19 11:43,,bdiez,SI,In Press,Temperature modulates Fischerella thermalis ecotypes in Porcelana Hot Spring,"Alcorta, J., Espinoza, S., Viver, T., Alcamán-Arias, M., Trefault, N., Rosselló-Móra, R., Díez, B.",:Coastal Zones,10.1016/j.syapm.2018.05.006,0723-2020,Systematic and Applied Microbiology,https://linkinghub.elsevier.com/retrieve/pii/S0723202018302297,2018.0,:Investigadores ,,0,100,0,0,0,-,4409,"In the Porcelana Hot Spring (Northern Patagonia), true-branching cyanobacteria are the dominant primary producers in microbial mats, and they are mainly responsible for carbon and nitrogen fixation. However, little is known about their metabolic and genomic adaptations at high temperatures. Therefore, in this study, a total of 81 Fischerella thermalis strains (also known as Mastigocladus laminosus) were isolated from mat samples in a thermal gradient between 61–46 °C. The complementary use of proteomic comparisons from these strains, and comparative genomics of F. thermalis pangenomes, suggested that at least two different ecotypes were present within these populations. MALDI-TOF MS analysis separated the strains into three clusters; two with strains obtained from mats within the upper temperature range (61 and 54 °C), and a third obtained from mats within the lower temperature range (51 and 46 °C). Both groups possessed different but synonymous nifH alleles. The main proteomic differences were associated with the abundance of photosynthesis-related proteins. Three F. thermalis metagenome assembled genomes (MAGs) were described from 66, 58 and 48 °C metagenomes. These pangenomes indicated a divergence of orthologous genes and a high abundance of exclusive genes at 66 °C. These results improved the current understanding of thermal adaptation of F. thermalis and the evolution of these thermophilic cyanobacterial species.",en zotero,REPORTADA 2018,
5244,o,04/04/19 11:43,03/08/18 09:40,,"nhuneeus, lgallardo, mgalleguillos, mosses",SI,Publicadas,Impact of residential combustion and transport emissions on air pollution in Santiago during winter,"Mazzeo, A., Huneeus, N., Ordoñez, C., Orfanoz-Cheuquelaf, A., Menut, L., Mailler, S., Valari, M., Denier van der Gon, H., Gallardo, L., Muñoz, R., Donoso, R., Galleguillos, M., Osses, M., Tolvett, S.",":Land Use Change,        :Cities",10.1016/j.atmosenv.2018.06.043,1352-2310,Atmospheric Environment,https://www.sciencedirect.com/science/article/pii/S1352231018304345,2018.0,:Investigadores ,,80,20,0,0,0,0,,"Santiago (33.5°S, 70.5°W), the capital of Chile, is frequently affected by extreme air pollution events during wintertime deteriorating air quality (AQ) and thus affecting the health of its population. Intense residential heating and on-road transport emissions combined with poor circulation and vertical mixing are the main factors responsible for these events. A modelling system composed of a chemistry-transport model (CHIMERE) and a meteorological model (WRF) was implemented to assess the AQ impacts of residential and transportation sources in the Santiago basin. A two-week period of July 2015 with various days with poor AQ was simulated focusing on the impact on AQ with respect to fully inhalable particles (PM2.5) and nitrogen oxides (NOX). Three emission scenarios, within the range of targeted reductions of the decontamination plan of Santiago, were tested; namely 50% reduction of residential emission, 50% reduction of transport emissions and the combination of both. An additional scenario decreasing transport emissions in 10% was carried out to examine whether a linear dependence of surface concentrations on changes in emissions exists.%%%%%%The system was validated against surface and vertically resolved meteorological measurements. The model reproduces the daily surface concentration variability from the AQ monitoring network of Santiago. However, the model not fully captures the emissions variations inferred from the observations which may be due to missing sources such as resuspension of dust.%%%%%%Results show that, during the period studied, although both residential and transportation sources contribute to observed AQ levels in Santiago, reducing transport emissions is more effective in terms of reducing the number of days with pollution events than decreasing residential combustion. This difference in impact is largely due to the spatial distribution of the emission sources. While most of the residential combustion is emitted in the outskirts of the city, most of the transport emissions occur within the city, where most of the stations from AQ monitoring network of Santiago are located. As can be expected, the largest improvement of AQ in Santiago is achieved by the combined reduction of emissions in both sectors. Sensitivity analysis with 10% reduction in transport emissions reveals a linear behavior between emissions and concentrations for NOX and approximate linear behavior for PM2.5. The absence of secondary aerosols formation and dust resuspension in the current simulation could explain this deviation from linearity for fine particles. Nevertheless, it suggests that the results can be used for mitigation policies with emissions reductions below the 50% used in this study.%%%%%%",en zotero,REPORTADA 2018,
5269,o,07/08/18 21:00,08/08/18 05:58,,nhuneeus,SI,Publicadas,Status and future of numerical atmospheric aerosol prediction with a focus on data requirements,"Benedetti, A., Reid, J. S., Knippertz, P., Marsham, J. H., Di Giuseppe, F., Rémy, S., Basart, S., Boucher, O., Brooks, I. M., Menut, L., Mona, L., Laj, P., Pappalardo, G., Wiedensohler, A., Baklanov, A., Brooks, M., Colarco, P. R., Cuevas, E., da Silva, A., Escribano, J., Flemming, J., Huneeus,  N., Jorba, O., Kazadzis, S., Kinne, S., Popp, T., Quinn, P. K., Sekiyama, T. T., Tanaka, T., Terradellas, E.",:Cities,10.5194/acp-18-10615-2018,1680-7324,Atmospheric Chemistry and Physics,https://www.atmos-chem-phys.net/18/10615/2018/,2018.0,:Investigadores ,,5,5,0,0,0,90,4432,"Numerical prediction of aerosol particle properties has become an important activity at many research and operational weather centers. This development is due to growing interest from a diverse set of stakeholders, such as air quality regulatory bodies, aviation and military authorities, solar energy plant managers, climate services providers, and health professionals. Owing to the complexity of atmospheric aerosol processes and their sensitivity to the underlying meteorological conditions, the prediction of aerosol particle concentrations and properties in the numerical weather prediction (NWP) framework faces a number of challenges. The modeling of numerous aerosol-related parameters increases computational expense. Errors in aerosol prediction concern all processes involved in the aerosol life cycle including (a) errors on the source terms (for both anthropogenic and natural emissions), (b) errors directly dependent on the meteorology (e.g., mixing, transport, scavenging by precipitation), and (c) errors related to aerosol chemistry (e.g., nucleation, gas-aerosol partitioning, chemical transformation and growth, hygroscopicity). Finally, there are fundamental uncertainties and significant processing overhead in the diverse observations used for verification and assimilation within these systems. Indeed, a significant component of aerosol forecast development consists in streamlining aerosol-related observations and reducing the most important errors through model development and data assimilation. Aerosol particle observations from satellite- and ground-based platforms have been crucial to guide model development of the recent years and have been made more readily available for model evaluation and assimilation. However, for the sustainability of the aerosol particle prediction activities around the globe, it is crucial that quality aerosol observations continue to be made available from different platforms (space, near surface, and aircraft) and freely shared. This paper reviews current requirements for aerosol observations in the context of the operational activities carried out at various global and regional centers. While some of the requirements are equally applicable to aerosol-climate, the focus here is on global operational prediction of aerosol properties such as mass concentrations and optical parameters. It is also recognized that the term """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""requirements"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" is loosely used here given the diversity in global aerosol observing systems and that utilized data are typically not from operational sources. Most operational models are based on bulk schemes that do not predict the size distribution of the aerosol particles. Others are based on a mix of """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""bin"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" and bulk schemes with limited capability of simulating the size information. However the next generation of aerosol operational models will output both mass and number density concentration to provide a more complete description of the aerosol population. A brief overview of the state of the art is provided with an introduction on the importance of aerosol prediction activities. The criteria on which the requirements for aerosol observations are based are also outlined. Assimilation and evaluation aspects are discussed from the perspective of the user requirements.",en zotero,REPORTADA 2018,
5275,o,07/08/18 21:00,08/08/18 12:12,,egayo,SI,Enviadas,Continuous liquid water in a hyperarid desert: A  possible analog for  reoccurring slope lineae on Mars,"Pfeiffer, M., Latorre, C., Gayo, E., Amundson, R.",:Cities,,,Geology,,,:Investigadores ,,20,20,0,0,,60 NSF,4440,,,,
5276,o,07/08/18 21:00,08/08/18 12:16,,"fclemo, lfarias, rrondanelli, egayo",SI,Enviadas,A geochemical perspective for evaluating ocean influence on relict fog forests from semi-arid Chile,"Clemo, F., Farias, L., Rondanelli, R., Lictevout, E., Gayo. E.M. ",":Cities,        :Coastal Zones",,,Journal of Arid Environments,,,":Investigadores ,        : Estudiante graduado",,40,50,0,0,0,10 National Geographic,4441,,,,
5279,o,07/08/18 21:00,04/04/19 11:43,,egayo,SI,Publicadas,"Acta de Tarapacá: Pueblo sin Agua, Pueblo Muerto","Santoro, C.M., Castro, V., Capriles, J.M., Barraza, J., Correa, J., Marquet, P.A., McRostie, V., Gayo, E.M., Latorre, C., Valenzuela, D., Uribe, M., de Porras, M.E., Standen, V.G., Angelo, D., Maldonado, A., Hamame, E., Jofre, D.",:Cities,10.4067/S0717-73562018000200169,0717-7356,Chungara,http://www.scielo.cl/scielo.php?script=sci_arttext&amp;amp;amp;amp;amp;amp;amp;amp;pid=S0717-73562018000200169&amp;amp;amp;amp;amp;amp;amp;amp;lng=en&amp;amp;amp;amp;amp;amp;amp;amp;nrm=iso&amp;amp;amp;amp;amp;amp;amp;amp;tlng=en,2018.0,:Investigadores ,,10,30,0,10,10,40 PIA,4445,"“The Tarapacá Declaration” draws attention to the urgent need to change how human societies have been using water in the Atacama Desert, based on a historical trajectory spanning several millennia. The Declaration, an initiative that summarizes the results of the CONICYT/PIA, Anillo project SOC1405, is oriented towards civil society and various political entities, aiming to generate technological and cultural changes to halt and mitigate the effects caused by anthropogenic activities in one of the oldest and most arid deserts in the world. In the course of the project, we established the urgent need to sensitize society to the wasteful overuse and misuse of water in the Atacama Desert, a non-renewable resource in relation to the economic scales of extraction of this element that depends, fundamentally, on fossil waters that have accumulated for millennia in the highlands of the Desert. In this way we want to avoid that this scientific knowledge is encapsulated in the universities and to echo the point made by Victoria Castro (2003): that to grow you have to educate.",en zotero,REPORTADA 2018,
5280,o,07/08/18 21:00,08/08/18 16:42,,egayo,SI,En Preparacion,"13,000 years of socio-cultural plant use in the Atacama Desert of northern Chile","Ugalde, P.C., McRostie,  V.B., Gayo, E.M., García, M., Latorre, C.,  Santoro, C.M.",:Cities,,,Scientific Reports,,,:Investigadores ,,15,75,0,0,0,10 PIA,,"The history of plant use in the Atacama Desert is well studied for agrarian populations, but rather poorly known from earlier hunter-gatherer cultures. Plant remains are often extremely well-preserved in the archaeological sites studied here, which range from Proto-archaic hunter-gatherers until late prehistoric farming-pastoral societies. These records can be compiled into a archaeobotanical database that provides a new window on the  history (13,000 - 450 cal years BP) of plant uses in the Atacama. In this sense, we are interested in evaluating changes in patterns of species use, management, exchange, and cultivation practices. The regional database compiled here can help address questions regarding cultural and ecological changes, particularly in terms of landscape transformations, gen flow, persistence/collapse of socio-cultural systems and convergence/divergence in plant utilization across different ecosystems of the Atacama, as well the Andes and Americas. ",,,
